timestamp,road_segment_id,average_speed_kph,day_of_week,hour_of_day
2025-08-01 22:00:00,segment_1,60.53,4,22
2025-08-01 22:00:00,segment_2,51.07,4,22
2025-08-01 22:00:00,segment_3,54.52,4,22
2025-08-01 22:00:00,segment_4,57.85,4,22
2025-08-01 22:00:00,segment_5,45.39,4,22
2025-08-01 22:00:00,segment_6,57.77,4,22
2025-08-01 22:00:00,segment_7,49.8,4,22
2025-08-01 22:00:00,segment_8,54.22,4,22
2025-08-01 22:00:00,segment_9,66.71,4,22
2025-08-01 22:00:00,segment_10,52.79,4,22
2025-08-01 23:00:00,segment_1,55.45,4,23
2025-08-01 23:00:00,segment_2,46.84,4,23
2025-08-01 23:00:00,segment_3,57.74,4,23
2025-08-01 23:00:00,segment_4,68.41,4,23
2025-08-01 23:00:00,segment_5,52.86,4,23
2025-08-01 23:00:00,segment_6,43.85,4,23
2025-08-01 23:00:00,segment_7,72.03,4,23
2025-08-01 23:00:00,segment_8,50.54,4,23
2025-08-01 23:00:00,segment_9,46.9,4,23
2025-08-01 23:00:00,segment_10,46.85,4,23
2025-08-02 00:00:00,segment_1,56.44,5,0
2025-08-02 00:00:00,segment_2,65.39,5,0
2025-08-02 00:00:00,segment_3,55.07,5,0
2025-08-02 00:00:00,segment_4,60.17,5,0
2025-08-02 00:00:00,segment_5,65.97,5,0
2025-08-02 00:00:00,segment_6,73.85,5,0
2025-08-02 00:00:00,segment_7,50.64,5,0
2025-08-02 00:00:00,segment_8,55.73,5,0
2025-08-02 00:00:00,segment_9,55.38,5,0
2025-08-02 00:00:00,segment_10,72.15,5,0
2025-08-02 01:00:00,segment_1,74.69,5,1
2025-08-02 01:00:00,segment_2,55.71,5,1
2025-08-02 01:00:00,segment_3,52.29,5,1
2025-08-02 01:00:00,segment_4,58.77,5,1
2025-08-02 01:00:00,segment_5,57.23,5,1
2025-08-02 01:00:00,segment_6,78.87,5,1
2025-08-02 01:00:00,segment_7,56.0,5,1
2025-08-02 01:00:00,segment_8,50.57,5,1
2025-08-02 01:00:00,segment_9,82.18,5,1
2025-08-02 01:00:00,segment_10,71.43,5,1
2025-08-02 02:00:00,segment_1,58.85,5,2
2025-08-02 02:00:00,segment_2,54.2,5,2
2025-08-02 02:00:00,segment_3,83.41,5,2
2025-08-02 02:00:00,segment_4,55.6,5,2
2025-08-02 02:00:00,segment_5,52.96,5,2
2025-08-02 02:00:00,segment_6,66.18,5,2
2025-08-02 02:00:00,segment_7,68.57,5,2
2025-08-02 02:00:00,segment_8,81.47,5,2
2025-08-02 02:00:00,segment_9,85.48,5,2
2025-08-02 02:00:00,segment_10,75.64,5,2
2025-08-02 03:00:00,segment_1,66.29,5,3
2025-08-02 03:00:00,segment_2,64.76,5,3
2025-08-02 03:00:00,segment_3,67.8,5,3
2025-08-02 03:00:00,segment_4,69.16,5,3
2025-08-02 03:00:00,segment_5,58.5,5,3
2025-08-02 03:00:00,segment_6,74.61,5,3
2025-08-02 03:00:00,segment_7,52.39,5,3
2025-08-02 03:00:00,segment_8,58.67,5,3
2025-08-02 03:00:00,segment_9,69.51,5,3
2025-08-02 03:00:00,segment_10,46.78,5,3
2025-08-02 04:00:00,segment_1,56.03,5,4
2025-08-02 04:00:00,segment_2,85.19,5,4
2025-08-02 04:00:00,segment_3,74.41,5,4
2025-08-02 04:00:00,segment_4,58.66,5,4
2025-08-02 04:00:00,segment_5,66.46,5,4
2025-08-02 04:00:00,segment_6,69.91,5,4
2025-08-02 04:00:00,segment_7,60.41,5,4
2025-08-02 04:00:00,segment_8,88.29,5,4
2025-08-02 04:00:00,segment_9,49.08,5,4
2025-08-02 04:00:00,segment_10,69.49,5,4
2025-08-02 05:00:00,segment_1,57.92,5,5
2025-08-02 05:00:00,segment_2,60.22,5,5
2025-08-02 05:00:00,segment_3,68.01,5,5
2025-08-02 05:00:00,segment_4,66.68,5,5
2025-08-02 05:00:00,segment_5,55.52,5,5
2025-08-02 05:00:00,segment_6,53.26,5,5
2025-08-02 05:00:00,segment_7,57.66,5,5
2025-08-02 05:00:00,segment_8,69.38,5,5
2025-08-02 05:00:00,segment_9,76.8,5,5
2025-08-02 05:00:00,segment_10,51.42,5,5
2025-08-02 06:00:00,segment_1,56.02,5,6
2025-08-02 06:00:00,segment_2,71.51,5,6
2025-08-02 06:00:00,segment_3,57.38,5,6
2025-08-02 06:00:00,segment_4,90.11,5,6
2025-08-02 06:00:00,segment_5,67.73,5,6
2025-08-02 06:00:00,segment_6,68.83,5,6
2025-08-02 06:00:00,segment_7,48.89,5,6
2025-08-02 06:00:00,segment_8,63.99,5,6
2025-08-02 06:00:00,segment_9,59.39,5,6
2025-08-02 06:00:00,segment_10,65.61,5,6
2025-08-02 07:00:00,segment_1,22.75,5,7
2025-08-02 07:00:00,segment_2,29.0,5,7
2025-08-02 07:00:00,segment_3,21.75,5,7
2025-08-02 07:00:00,segment_4,22.17,5,7
2025-08-02 07:00:00,segment_5,28.64,5,7
2025-08-02 07:00:00,segment_6,22.8,5,7
2025-08-02 07:00:00,segment_7,36.9,5,7
2025-08-02 07:00:00,segment_8,21.65,5,7
2025-08-02 07:00:00,segment_9,24.97,5,7
2025-08-02 07:00:00,segment_10,27.14,5,7
2025-08-02 08:00:00,segment_1,26.33,5,8
2025-08-02 08:00:00,segment_2,26.8,5,8
2025-08-02 08:00:00,segment_3,34.3,5,8
2025-08-02 08:00:00,segment_4,18.14,5,8
2025-08-02 08:00:00,segment_5,22.33,5,8
2025-08-02 08:00:00,segment_6,30.18,5,8
2025-08-02 08:00:00,segment_7,30.72,5,8
2025-08-02 08:00:00,segment_8,17.37,5,8
2025-08-02 08:00:00,segment_9,16.74,5,8
2025-08-02 08:00:00,segment_10,20.27,5,8
2025-08-02 09:00:00,segment_1,15.99,5,9
2025-08-02 09:00:00,segment_2,28.27,5,9
2025-08-02 09:00:00,segment_3,38.07,5,9
2025-08-02 09:00:00,segment_4,28.46,5,9
2025-08-02 09:00:00,segment_5,28.71,5,9
2025-08-02 09:00:00,segment_6,17.86,5,9
2025-08-02 09:00:00,segment_7,26.82,5,9
2025-08-02 09:00:00,segment_8,17.95,5,9
2025-08-02 09:00:00,segment_9,23.35,5,9
2025-08-02 09:00:00,segment_10,17.44,5,9
2025-08-02 10:00:00,segment_1,36.0,5,10
2025-08-02 10:00:00,segment_2,35.41,5,10
2025-08-02 10:00:00,segment_3,39.43,5,10
2025-08-02 10:00:00,segment_4,58.71,5,10
2025-08-02 10:00:00,segment_5,36.04,5,10
2025-08-02 10:00:00,segment_6,50.23,5,10
2025-08-02 10:00:00,segment_7,34.87,5,10
2025-08-02 10:00:00,segment_8,56.26,5,10
2025-08-02 10:00:00,segment_9,42.06,5,10
2025-08-02 10:00:00,segment_10,55.71,5,10
2025-08-02 11:00:00,segment_1,47.82,5,11
2025-08-02 11:00:00,segment_2,48.62,5,11
2025-08-02 11:00:00,segment_3,30.05,5,11
2025-08-02 11:00:00,segment_4,59.71,5,11
2025-08-02 11:00:00,segment_5,41.92,5,11
2025-08-02 11:00:00,segment_6,35.12,5,11
2025-08-02 11:00:00,segment_7,35.7,5,11
2025-08-02 11:00:00,segment_8,43.02,5,11
2025-08-02 11:00:00,segment_9,43.47,5,11
2025-08-02 11:00:00,segment_10,39.93,5,11
2025-08-02 12:00:00,segment_1,43.46,5,12
2025-08-02 12:00:00,segment_2,42.41,5,12
2025-08-02 12:00:00,segment_3,37.19,5,12
2025-08-02 12:00:00,segment_4,39.44,5,12
2025-08-02 12:00:00,segment_5,50.68,5,12
2025-08-02 12:00:00,segment_6,30.97,5,12
2025-08-02 12:00:00,segment_7,53.8,5,12
2025-08-02 12:00:00,segment_8,42.66,5,12
2025-08-02 12:00:00,segment_9,46.83,5,12
2025-08-02 12:00:00,segment_10,52.05,5,12
2025-08-02 13:00:00,segment_1,59.58,5,13
2025-08-02 13:00:00,segment_2,34.88,5,13
2025-08-02 13:00:00,segment_3,61.15,5,13
2025-08-02 13:00:00,segment_4,59.74,5,13
2025-08-02 13:00:00,segment_5,37.72,5,13
2025-08-02 13:00:00,segment_6,45.7,5,13
2025-08-02 13:00:00,segment_7,47.46,5,13
2025-08-02 13:00:00,segment_8,37.19,5,13
2025-08-02 13:00:00,segment_9,29.62,5,13
2025-08-02 13:00:00,segment_10,45.72,5,13
2025-08-02 14:00:00,segment_1,44.53,5,14
2025-08-02 14:00:00,segment_2,62.38,5,14
2025-08-02 14:00:00,segment_3,45.07,5,14
2025-08-02 14:00:00,segment_4,41.21,5,14
2025-08-02 14:00:00,segment_5,61.35,5,14
2025-08-02 14:00:00,segment_6,38.82,5,14
2025-08-02 14:00:00,segment_7,46.74,5,14
2025-08-02 14:00:00,segment_8,36.0,5,14
2025-08-02 14:00:00,segment_9,41.74,5,14
2025-08-02 14:00:00,segment_10,52.29,5,14
2025-08-02 15:00:00,segment_1,42.6,5,15
2025-08-02 15:00:00,segment_2,38.96,5,15
2025-08-02 15:00:00,segment_3,58.61,5,15
2025-08-02 15:00:00,segment_4,56.24,5,15
2025-08-02 15:00:00,segment_5,41.19,5,15
2025-08-02 15:00:00,segment_6,51.01,5,15
2025-08-02 15:00:00,segment_7,52.99,5,15
2025-08-02 15:00:00,segment_8,40.36,5,15
2025-08-02 15:00:00,segment_9,39.53,5,15
2025-08-02 15:00:00,segment_10,37.15,5,15
2025-08-02 16:00:00,segment_1,37.81,5,16
2025-08-02 16:00:00,segment_2,54.8,5,16
2025-08-02 16:00:00,segment_3,40.25,5,16
2025-08-02 16:00:00,segment_4,29.77,5,16
2025-08-02 16:00:00,segment_5,40.09,5,16
2025-08-02 16:00:00,segment_6,42.62,5,16
2025-08-02 16:00:00,segment_7,38.55,5,16
2025-08-02 16:00:00,segment_8,40.18,5,16
2025-08-02 16:00:00,segment_9,37.94,5,16
2025-08-02 16:00:00,segment_10,58.58,5,16
2025-08-02 17:00:00,segment_1,20.83,5,17
2025-08-02 17:00:00,segment_2,24.95,5,17
2025-08-02 17:00:00,segment_3,15.08,5,17
2025-08-02 17:00:00,segment_4,25.44,5,17
2025-08-02 17:00:00,segment_5,34.45,5,17
2025-08-02 17:00:00,segment_6,19.77,5,17
2025-08-02 17:00:00,segment_7,29.48,5,17
2025-08-02 17:00:00,segment_8,16.7,5,17
2025-08-02 17:00:00,segment_9,27.43,5,17
2025-08-02 17:00:00,segment_10,22.86,5,17
2025-08-02 18:00:00,segment_1,27.61,5,18
2025-08-02 18:00:00,segment_2,28.17,5,18
2025-08-02 18:00:00,segment_3,17.71,5,18
2025-08-02 18:00:00,segment_4,24.41,5,18
2025-08-02 18:00:00,segment_5,30.72,5,18
2025-08-02 18:00:00,segment_6,28.53,5,18
2025-08-02 18:00:00,segment_7,33.2,5,18
2025-08-02 18:00:00,segment_8,22.95,5,18
2025-08-02 18:00:00,segment_9,24.61,5,18
2025-08-02 18:00:00,segment_10,28.02,5,18
2025-08-02 19:00:00,segment_1,26.07,5,19
2025-08-02 19:00:00,segment_2,25.41,5,19
2025-08-02 19:00:00,segment_3,14.04,5,19
2025-08-02 19:00:00,segment_4,34.15,5,19
2025-08-02 19:00:00,segment_5,33.31,5,19
2025-08-02 19:00:00,segment_6,19.07,5,19
2025-08-02 19:00:00,segment_7,31.49,5,19
2025-08-02 19:00:00,segment_8,28.18,5,19
2025-08-02 19:00:00,segment_9,17.8,5,19
2025-08-02 19:00:00,segment_10,24.03,5,19
2025-08-02 20:00:00,segment_1,82.56,5,20
2025-08-02 20:00:00,segment_2,82.49,5,20
2025-08-02 20:00:00,segment_3,70.48,5,20
2025-08-02 20:00:00,segment_4,83.62,5,20
2025-08-02 20:00:00,segment_5,65.19,5,20
2025-08-02 20:00:00,segment_6,73.52,5,20
2025-08-02 20:00:00,segment_7,61.73,5,20
2025-08-02 20:00:00,segment_8,70.63,5,20
2025-08-02 20:00:00,segment_9,68.09,5,20
2025-08-02 20:00:00,segment_10,60.23,5,20
2025-08-02 21:00:00,segment_1,68.23,5,21
2025-08-02 21:00:00,segment_2,58.44,5,21
2025-08-02 21:00:00,segment_3,78.09,5,21
2025-08-02 21:00:00,segment_4,62.9,5,21
2025-08-02 21:00:00,segment_5,62.62,5,21
2025-08-02 21:00:00,segment_6,72.05,5,21
2025-08-02 21:00:00,segment_7,47.8,5,21
2025-08-02 21:00:00,segment_8,67.06,5,21
2025-08-02 21:00:00,segment_9,68.19,5,21
2025-08-02 21:00:00,segment_10,69.66,5,21
2025-08-02 22:00:00,segment_1,60.49,5,22
2025-08-02 22:00:00,segment_2,64.71,5,22
2025-08-02 22:00:00,segment_3,64.01,5,22
2025-08-02 22:00:00,segment_4,56.38,5,22
2025-08-02 22:00:00,segment_5,59.75,5,22
2025-08-02 22:00:00,segment_6,59.17,5,22
2025-08-02 22:00:00,segment_7,69.02,5,22
2025-08-02 22:00:00,segment_8,60.08,5,22
2025-08-02 22:00:00,segment_9,69.92,5,22
2025-08-02 22:00:00,segment_10,77.2,5,22
2025-08-02 23:00:00,segment_1,71.23,5,23
2025-08-02 23:00:00,segment_2,59.64,5,23
2025-08-02 23:00:00,segment_3,52.57,5,23
2025-08-02 23:00:00,segment_4,72.6,5,23
2025-08-02 23:00:00,segment_5,74.43,5,23
2025-08-02 23:00:00,segment_6,81.04,5,23
2025-08-02 23:00:00,segment_7,65.29,5,23
2025-08-02 23:00:00,segment_8,46.85,5,23
2025-08-02 23:00:00,segment_9,70.52,5,23
2025-08-02 23:00:00,segment_10,65.15,5,23
2025-08-03 00:00:00,segment_1,70.18,6,0
2025-08-03 00:00:00,segment_2,77.12,6,0
2025-08-03 00:00:00,segment_3,56.33,6,0
2025-08-03 00:00:00,segment_4,48.65,6,0
2025-08-03 00:00:00,segment_5,67.16,6,0
2025-08-03 00:00:00,segment_6,59.63,6,0
2025-08-03 00:00:00,segment_7,69.09,6,0
2025-08-03 00:00:00,segment_8,85.28,6,0
2025-08-03 00:00:00,segment_9,69.04,6,0
2025-08-03 00:00:00,segment_10,50.65,6,0
2025-08-03 01:00:00,segment_1,85.38,6,1
2025-08-03 01:00:00,segment_2,63.82,6,1
2025-08-03 01:00:00,segment_3,54.92,6,1
2025-08-03 01:00:00,segment_4,65.7,6,1
2025-08-03 01:00:00,segment_5,82.34,6,1
2025-08-03 01:00:00,segment_6,50.53,6,1
2025-08-03 01:00:00,segment_7,58.18,6,1
2025-08-03 01:00:00,segment_8,75.32,6,1
2025-08-03 01:00:00,segment_9,66.01,6,1
2025-08-03 01:00:00,segment_10,60.4,6,1
2025-08-03 02:00:00,segment_1,61.73,6,2
2025-08-03 02:00:00,segment_2,58.08,6,2
2025-08-03 02:00:00,segment_3,59.28,6,2
2025-08-03 02:00:00,segment_4,59.9,6,2
2025-08-03 02:00:00,segment_5,74.44,6,2
2025-08-03 02:00:00,segment_6,52.78,6,2
2025-08-03 02:00:00,segment_7,81.52,6,2
2025-08-03 02:00:00,segment_8,73.18,6,2
2025-08-03 02:00:00,segment_9,75.34,6,2
2025-08-03 02:00:00,segment_10,80.67,6,2
2025-08-03 03:00:00,segment_1,65.71,6,3
2025-08-03 03:00:00,segment_2,65.55,6,3
2025-08-03 03:00:00,segment_3,65.54,6,3
2025-08-03 03:00:00,segment_4,83.9,6,3
2025-08-03 03:00:00,segment_5,70.14,6,3
2025-08-03 03:00:00,segment_6,67.77,6,3
2025-08-03 03:00:00,segment_7,67.74,6,3
2025-08-03 03:00:00,segment_8,64.73,6,3
2025-08-03 03:00:00,segment_9,69.66,6,3
2025-08-03 03:00:00,segment_10,52.7,6,3
2025-08-03 04:00:00,segment_1,74.67,6,4
2025-08-03 04:00:00,segment_2,69.8,6,4
2025-08-03 04:00:00,segment_3,56.16,6,4
2025-08-03 04:00:00,segment_4,71.87,6,4
2025-08-03 04:00:00,segment_5,66.68,6,4
2025-08-03 04:00:00,segment_6,74.26,6,4
2025-08-03 04:00:00,segment_7,61.53,6,4
2025-08-03 04:00:00,segment_8,55.96,6,4
2025-08-03 04:00:00,segment_9,81.63,6,4
2025-08-03 04:00:00,segment_10,86.64,6,4
2025-08-03 05:00:00,segment_1,55.67,6,5
2025-08-03 05:00:00,segment_2,72.62,6,5
2025-08-03 05:00:00,segment_3,65.49,6,5
2025-08-03 05:00:00,segment_4,69.3,6,5
2025-08-03 05:00:00,segment_5,56.54,6,5
